PostId,ParentId,CommentId,CommentContent
42586162,42586162,72304796,"i don't know much about nodejs, but if it has a foreign function interface it should be easy enough to call [ChangeDisplaySettings](https://msdn.microsoft.com/en-us/library/windows/desktop/dd183411(v=vs.85).aspx) yourself"
42586162,42586162,72332255,"There is [screenres](https://github.com/davidmarkclements/screenres), however, probably not ideal as it lacks cross platform support - its OSX only."
42586162,42586162,72332313,"@RobC Thanks, but I need it for Windows and Linux too."
43305793,20800992,73676454,"This will display the current Grunt verison, not any ""Grunt module"" version"
43463384,43463384,74006879,`MatrixEntry` takes `Long` not `Integers` so range shouldn't be an issue.
43463384,43463384,74009300,"Thanks for reply. Yes thats true, but when i try to convert that to RowMatrix - It fails here in toIndexMatrix method of CoordinateMatrix.scala `if (nl > Int.MaxValue) {&#xA;      sys.error(s""Cannot convert to a row-oriented format because the number of columns $nl is "" +&#xA;        ""too large."")&#xA;    }`"
43784111,43784111,74608634,"You have to position it, otherwise it gets added before (:before) or after (:after) the content of the element"
43784185,43784111,74609326,I don't think this is out of the div.
43784185,43784111,74609819,"@s-n-2 I understood that you are looking to make the `:after` by the border of the div. The `a` inside the `:after` is outside, by the border of the div. Did I understand your question wrong?"
43784185,43784111,74610430,"The content should on the div's right, you set the `:after` background-color you can see the content still in the div, but not out of the div."
43784185,43784111,74610615,@s-n-2 See my edit and check out if this is what you mean.
43784185,43784111,74612242,"you see, the `:after`'s content still in the div, not out of the div."
43784185,43784111,74612471,"@s-n-2 Well, this is my last try to understand what you mean. Check the edit."
43798210,43798210,74636647,"there has to be some specific rule in std, but perhaps `const int` return is treated as equivalent to `int`, as there would be no difference."
43798210,43798210,74637027,clang compilation warning `warning: 'const' type qualifier on return type has no effect [-Wignored-qualifiers]`
43798210,43798210,74637155,One of those questions which could have been avoided if one built the code with all warnings enabled (``-Wall -Wextra`` on gcc).
43798210,43798210,74640358,"@JonasWielicki: this does not enable all warnings, for backward compatibility reasons, which is why Clang introduced `-Weverything` :)"
43798210,43798210,74651986,"@MatthieuM. Today I Learnt. To clarify, is there something equivalent to that with GCC, or does GCC not need it because in GCC -Wall -Wextra in fact turns on all warnings?"
43798210,43798210,74657499,"@JonasWielicki: Basically, GCC has no equivalent. Roughly speaking GCC `-Wall` turns on all warnings that existing when it was introduced, but not any new warning for fear that this would prevent people with 3rd party software using `-Wall -Werror` from upgrading GCC (a very valid concern, I should not, seeing as GCC is used to build many Linux distributions). Later on they added `-Wextra` to cover the missing set of warnings, and it was stabilized for the same reasons, and therefore doesn't include warnings included afterwards..."
43798210,43798210,74662371,"@MatthieuM. GCC *does* add to both `-Wall` and `-Wextra` from time to time; the actual policy for `-Wall` is something like ""almost certainly indicates a bug, and even if it doesn't, the code can easily be changed to squelch the warning"", and for `-Wextra` similarly but with lower estimated odds of indicating a bug.  You'll probably have noticed that clang's `-Weverything` includes warnings where there's no workaround if the code is correct as-is - that's what the GCC people want to avoid."
43798210,43798210,74681554,"@zwol: Clang `-Weverything` is [meant to be used as a blacklist](http://stackoverflow.com/a/14185534/147192). Clang otherwise manages warnings differently, most notably by enabling the nearly no false positive warnings by default (without any flag) and by having a consistent warning story regardless of optimization levels. I remember designing and implementing the [`-Wdelete-non-virtual-dtor`](https://clang.llvm.org/docs/DiagnosticsReference.html#wdelete-non-virtual-dtor) and the discussions about whether to activate by default or not (hint: it's only enabled by default for abstract classes)."
43798210,43798210,74681918,"@MatthieuM. If I hadn't quit working on GCC in 2005, I would probably have pushed for a more aggressive set of on-by-default warnings by now, and probably also for the adoption of a mode similar to `-Weverything` -- blacklist-style usage was infeasible in GCC as long as there were some warnings _only_ controlled by generic options like `-Wall` or `-pedantic`, but I think that's been fixed by now."
43798432,43798210,74637144,"Good find. I wonder what is the logic behind this, how `const A` return type makes sense, in the first place and if it makes sense, why not `const int`."
43798432,43798210,74637241,"@alfC because `const A` means that all members of `A` cannot be changed (even if you copy A), while there is no members even exist for int."
43798432,43798210,74637260,@alfC [Looks like](http://stackoverflow.com/questions/6299967/what-are-the-use-cases-for-having-a-function-return-by-const-value-for-non-built) it's to stop people from doing weird things with temporary class objects.
43798432,43798210,74641473,"That leaves the question why C++ allows class prvalues to be cv-qualified. Imho, that makes just as little sense as allowing it for non-class prvalues."
43798432,43798210,74645269,"@cmaster It makes some sense, namely it won't allow you to call non-const member functions on the class prvalue. I don't have an example right now, but I guess one can come up with some scenario, see e.g. http://stackoverflow.com/q/8716330/3093378. Of course in C++11 one shouldn't do this, as it'll make move semantics stop working."
